		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		17200		171.616		3.22579		2419.34		-1703.39		715.958		36.8421
		17250		172.115		3.13089		2348.17		-1632.2		715.975		36.8406
		17300		172.613		3.09395		2320.47		-1604.49		715.98		36.8399
		17350		173.112		3.08339		2312.54		-1596.57		715.973		36.8483
		17400		173.611		3.13187		2348.91		-1632.93		715.974		36.8439
		17450		174.11		3.16266		2371.99		-1656.03		715.964		36.8932
		17500		174.609		3.02427		2268.2		-1552.22		715.981		36.9892
		17550		175.108		3.13098		2348.23		-1632.26		715.971		37.0682
		17600		175.607		3.14363		2357.72		-1641.75		715.971		37.1456
		17650		176.106		3.09696		2322.72		-1606.74		715.973		37.181
		17700		176.604		3.04684		2285.13		-1569.15		715.976		37.1315
		17750		177.103		3.09243		2319.32		-1603.36		715.968		37.0904
		17800		177.602		3.12991		2347.43		-1631.46		715.972		37.1835
		17850		178.101		3.22026		2415.19		-1699.22		715.968		37.3421
		17900		178.6		3.16626		2374.69		-1658.72		715.973		37.4632
		17950		179.099		3.09207		2319.05		-1603.08		715.973		37.5135
		18000		179.598		3.03863		2278.97		-1562.99		715.98		37.4806
		18050		180.097		3.1382		2353.65		-1637.67		715.976		37.4406
		18100		180.596		3.18793		2390.95		-1674.98		715.972		37.5066
		18150		181.094		3.15195		2363.96		-1647.99		715.971		37.6995
		18200		181.593		3.11213		2334.1		-1618.11		715.985		37.9342
		18250		182.092		3.19457		2395.93		-1679.95		715.975		38.109
		18300		182.591		3.16708		2375.31		-1659.33		715.982		38.278
		18350		183.09		3.23205		2424.04		-1708.07		715.967		38.4433
		18400		183.589		3.14671		2360.03		-1644.05		715.977		38.573
		18450		184.088		3.30268		2477.01		-1761.03		715.978		38.6616
		18500		184.587		3.31591		2486.93		-1770.96		715.969		38.7073
		18550		185.085		3.13241		2349.31		-1633.33		715.982		38.7745
		18600		185.584		3.32746		2495.6		-1779.63		715.968		38.9353
		18650		186.083		3.35337		2515.02		-1799.06		715.963		39.159
		18700		186.582		2.99264		2244.48		-1528.49		715.993		39.3927
		18750		187.081		3.18121		2385.91		-1669.94		715.964		39.5976
		18800		187.58		3.1038		2327.85		-1611.88		715.97		39.7592
		18850		188.079		2.99829		2248.72		-1532.75		715.969		39.9141
		18900		188.578		3.18653		2389.9		-1673.94		715.962		40.0349
		18950		189.077		3.09587		2321.9		-1605.92		715.978		40.0919
		19000		189.575		3.11882		2339.11		-1623.14		715.971		40.1613
		19050		190.074		3.16446		2373.34		-1657.37		715.978		40.3327
		19100		190.573		3.08636		2314.77		-1598.79		715.978		40.5733
		19150		191.072		3.08367		2312.75		-1596.78		715.968		40.7936
		19200		191.571		3.08185		2311.39		-1595.42		715.972		40.9465
		19250		192.07		3.12811		2346.08		-1630.11		715.972		41.0775
		19300		192.569		3.10958		2332.18		-1616.22		715.969		41.2151
		19350		193.068		3.11205		2334.03		-1618.06		715.975		41.4025
		19400		193.566		3.09494		2321.2		-1605.23		715.975		41.6507
		19450		194.065		3.1011		2325.83		-1609.87		715.963		41.8469
		19500		194.564		3.09276		2319.57		-1603.6		715.978		41.8291
		19550		195.063		3.15584		2366.88		-1650.91		715.973		41.719
		19600		195.562		3.03439		2275.79		-1559.82		715.976		41.776
		19650		196.061		3.14433		2358.25		-1642.28		715.963		41.9576
